vehicle,ecu,did,service,job_arg,direction,routine_phase,idx,byte_offset,name,type,unit,mul,div,add,mask,min,max,value_table,description_en,description_de
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,287,670,STAT_DTC_96_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 96,Denominator von DTC 96
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,288,672,STAT_DTC_97_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 97,HexCode von DTC 97
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,289,675,STAT_DTC_97_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,Numerator from DTC 97,Numerator von DTC 97
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,290,677,STAT_DTC_97_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 97,Denominator von DTC 97
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,291,679,STAT_DTC_98_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 98,HexCode von DTC 98
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,292,682,STAT_DTC_98_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,Numerator from DTC 98,Numerator von DTC 98
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,293,684,STAT_DTC_98_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 98,Denominator von DTC 98
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,294,686,STAT_DTC_99_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 99,HexCode von DTC 99
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,295,689,STAT_DTC_99_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,DTC 99 numerator,Numerator von DTC 99
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,296,691,STAT_DTC_99_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 99,Denominator von DTC 99
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,297,693,STAT_DTC_100_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 100,HexCode von DTC 100
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,298,696,STAT_DTC_100_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,DTC 100 numerator,Numerator von DTC 100
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,299,698,STAT_DTC_100_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 100,Denominator von DTC 100
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,300,700,STAT_DTC_101_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 101,HexCode von DTC 101
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,301,703,STAT_DTC_101_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,DTC 101 numerator,Numerator von DTC 101
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,302,705,STAT_DTC_101_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 101,Denominator von DTC 101
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,303,707,STAT_DTC_102_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 102,HexCode von DTC 102
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,304,710,STAT_DTC_102_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,Numerator from DTC 102,Numerator von DTC 102
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,305,712,STAT_DTC_102_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 102,Denominator von DTC 102
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,306,714,STAT_DTC_103_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 103,HexCode von DTC 103
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,307,717,STAT_DTC_103_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,DTC 103 numerator,Numerator von DTC 103
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,308,719,STAT_DTC_103_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 103,Denominator von DTC 103
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,309,721,STAT_DTC_104_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 104,HexCode von DTC 104
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,310,724,STAT_DTC_104_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,DTC 104 numerator,Numerator von DTC 104
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,311,726,STAT_DTC_104_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 104,Denominator von DTC 104
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,312,728,STAT_DTC_105_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 105,HexCode von DTC 105
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,313,731,STAT_DTC_105_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,Numerator from DTC 105,Numerator von DTC 105
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,314,733,STAT_DTC_105_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 105,Denominator von DTC 105
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,315,735,STAT_DTC_106_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 106,HexCode von DTC 106
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,316,738,STAT_DTC_106_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,DTC 106 numerator,Numerator von DTC 106
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,317,740,STAT_DTC_106_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 106,Denominator von DTC 106
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,318,742,STAT_DTC_107_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 107,HexCode von DTC 107
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,319,745,STAT_DTC_107_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,DTC 107 numerator,Numerator von DTC 107
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,320,747,STAT_DTC_107_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 107,Denominator von DTC 107
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,321,749,STAT_DTC_108_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 108,HexCode von DTC 108
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,322,752,STAT_DTC_108_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,Numerator from DTC 108,Numerator von DTC 108
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,323,754,STAT_DTC_108_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 108,Denominator von DTC 108
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,324,756,STAT_DTC_109_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 109,HexCode von DTC 109
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,325,759,STAT_DTC_109_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,Numerator from DTC 109,Numerator von DTC 109
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,326,761,STAT_DTC_109_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 109,Denominator von DTC 109
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,327,763,STAT_DTC_110_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 110,HexCode von DTC 110
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,328,766,STAT_DTC_110_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,Numerator from DTC 110,Numerator von DTC 110
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,329,768,STAT_DTC_110_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 110,Denominator von DTC 110
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,330,770,STAT_DTC_111_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 111,HexCode von DTC 111
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,331,773,STAT_DTC_111_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,DTC 111 numerator,Numerator von DTC 111
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,332,775,STAT_DTC_111_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 111,Denominator von DTC 111
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,333,777,STAT_DTC_112_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 112,HexCode von DTC 112
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,334,780,STAT_DTC_112_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,Numerator from DTC 112,Numerator von DTC 112
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,335,782,STAT_DTC_112_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 112,Denominator von DTC 112
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,336,784,STAT_DTC_113_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 113,HexCode von DTC 113
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,337,787,STAT_DTC_113_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,Numerator from DTC 113,Numerator von DTC 113
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,338,789,STAT_DTC_113_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 113,Denominator von DTC 113
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,339,791,STAT_DTC_114_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,Hex code from DTC 114,HexCode von DTC 114
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,340,794,STAT_DTC_114_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,Numerator from DTC 114,Numerator von DTC 114
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,341,796,STAT_DTC_114_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 114,Denominator von DTC 114
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,342,798,STAT_DTC_115_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,Hex code of DTC 115,HexCode von DTC 115
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,343,801,STAT_DTC_115_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,DTC 115 numerator,Numerator von DTC 115
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,344,803,STAT_DTC_115_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 115,Denominator von DTC 115
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,345,805,STAT_DTC_116_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 116,HexCode von DTC 116
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,346,808,STAT_DTC_116_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,DTC 116 numerator,Numerator von DTC 116
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,347,810,STAT_DTC_116_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 116,Denominator von DTC 116
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,348,812,STAT_DTC_117_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 117,HexCode von DTC 117
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,349,815,STAT_DTC_117_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,Numerator from DTC 117,Numerator von DTC 117
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,350,817,STAT_DTC_117_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 117,Denominator von DTC 117
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,351,819,STAT_DTC_118_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 118,HexCode von DTC 118
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,352,822,STAT_DTC_118_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,Numerator from DTC 118,Numerator von DTC 118
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,353,824,STAT_DTC_118_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 118,Denominator von DTC 118
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,354,826,STAT_DTC_119_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 119,HexCode von DTC 119
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,355,829,STAT_DTC_119_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,Numerator from DTC 119,Numerator von DTC 119
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,356,831,STAT_DTC_119_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 119,Denominator von DTC 119
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,357,833,STAT_DTC_120_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 120,HexCode von DTC 120
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,358,836,STAT_DTC_120_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,DTC 120 numerator,Numerator von DTC 120
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,359,838,STAT_DTC_120_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 120,Denominator von DTC 120
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,360,840,STAT_DTC_121_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 121,HexCode von DTC 121
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,361,843,STAT_DTC_121_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,Numerator from DTC 121,Numerator von DTC 121
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,362,845,STAT_DTC_121_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 121,Denominator von DTC 121
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,363,847,STAT_DTC_122_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 122,HexCode von DTC 122
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,364,850,STAT_DTC_122_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,DTC 122 numerator,Numerator von DTC 122
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,365,852,STAT_DTC_122_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 122,Denominator von DTC 122
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,366,854,STAT_DTC_123_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 123,HexCode von DTC 123
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,367,857,STAT_DTC_123_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,DTC 123 numerator,Numerator von DTC 123
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,368,859,STAT_DTC_123_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 123,Denominator von DTC 123
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,369,861,STAT_DTC_124_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 124,HexCode von DTC 124
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,370,864,STAT_DTC_124_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,DTC 124 numerator,Numerator von DTC 124
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,371,866,STAT_DTC_124_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 124,Denominator von DTC 124
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,372,868,STAT_DTC_125_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 125,HexCode von DTC 125
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,373,871,STAT_DTC_125_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,Numerator from DTC 125,Numerator von DTC 125
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,374,873,STAT_DTC_125_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 125,Denominator von DTC 125
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,375,875,STAT_DTC_126_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 126,HexCode von DTC 126
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,376,878,STAT_DTC_126_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,Numerator from DTC 126,Numerator von DTC 126
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,377,880,STAT_DTC_126_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 126,Denominator von DTC 126
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,378,882,STAT_DTC_127_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 127,HexCode von DTC 127
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,379,885,STAT_DTC_127_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,DTC 127 numerator,Numerator von DTC 127
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,380,887,STAT_DTC_127_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 127,Denominator von DTC 127
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,381,889,STAT_DTC_128_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 128,HexCode von DTC 128
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,382,892,STAT_DTC_128_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,DTC 128 numerator,Numerator von DTC 128
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,383,894,STAT_DTC_128_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 128,Denominator von DTC 128
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,384,896,STAT_DTC_129_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 129,HexCode von DTC 129
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,385,899,STAT_DTC_129_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,Numerator from DTC 129,Numerator von DTC 129
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,386,901,STAT_DTC_129_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 129,Denominator von DTC 129
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,387,903,STAT_DTC_130_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 130,HexCode von DTC 130
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,388,906,STAT_DTC_130_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,DTC 130 numerator,Numerator von DTC 130
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,389,908,STAT_DTC_130_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 130,Denominator von DTC 130
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,390,910,STAT_DTC_131_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 131,HexCode von DTC 131
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,391,913,STAT_DTC_131_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,DTC 131 numerator,Numerator von DTC 131
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,392,915,STAT_DTC_131_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 131,Denominator von DTC 131
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,393,917,STAT_DTC_132_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 132,HexCode von DTC 132
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,394,920,STAT_DTC_132_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,Numerator from DTC 132,Numerator von DTC 132
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,395,922,STAT_DTC_132_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 132,Denominator von DTC 132
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,396,924,STAT_DTC_133_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 133,HexCode von DTC 133
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,397,927,STAT_DTC_133_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,DTC 133 numerator,Numerator von DTC 133
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,398,929,STAT_DTC_133_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 133,Denominator von DTC 133
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,399,931,STAT_DTC_134_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 134,HexCode von DTC 134
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,400,934,STAT_DTC_134_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,DTC 134 numerator,Numerator von DTC 134
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,401,936,STAT_DTC_134_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 134,Denominator von DTC 134
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,402,938,STAT_DTC_135_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 135,HexCode von DTC 135
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,403,941,STAT_DTC_135_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,Numerator from DTC 135,Numerator von DTC 135
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,404,943,STAT_DTC_135_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 135,Denominator von DTC 135
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,405,945,STAT_DTC_136_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 136,HexCode von DTC 136
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,406,948,STAT_DTC_136_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,Numerator from DTC 136,Numerator von DTC 136
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,407,950,STAT_DTC_136_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 136,Denominator von DTC 136
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,408,952,STAT_DTC_137_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 137,HexCode von DTC 137
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,409,955,STAT_DTC_137_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,DTC 137 numerator,Numerator von DTC 137
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,410,957,STAT_DTC_137_DEN_WERT,unsigned int,,1.0,1.0,0.0,,,,,Denominator of DTC 137,Denominator von DTC 137
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,411,959,STAT_DTC_138_HEXCODE_DATA,data[3],DATA,1.0,1.0,0.0,,,,,HexCode of DTC 138,HexCode von DTC 138
BMW i3 / i3s (I01),EME,0xE52F,22,RATE_BASED_MONITORING,result,,412,962,STAT_DTC_138_NUM_WERT,unsigned int,,1.0,1.0,0.0,,,,,DTC 138 numerator,Numerator von DTC 138
